Controller,ControllerSlug,RunType,Simulation,Completed,FinalLongitude_deg,FinalLatitude_deg,FinalAltitude_km,FinalVelocity_kms,FinalHeatLoad_Jm2,FinalPositionX_km,FinalPositionY_km,FinalPositionZ_km,FinalCartesianPositionErrorNorm_km,FinalCartesianVelocityErrorNorm_kms
MPG,mpg,MonteCarlo,41,true,24.97944226799473,2.9907822688857095,25.002200105303647,0.7145686693951612,101193.2400017985,5796.279848605548,2700.318182675759,334.0856849449355,2.514961539517518,0.014569358017335398
MPG,mpg,MonteCarlo,42,true,24.975415175051,2.992266906495816,25.0,0.7760266821223232,100932.10345045831,5796.459788074184,2699.9061947705677,334.25126095124637,2.876628493845307,0.08301739340792474
MPG,mpg,MonteCarlo,43,true,24.981971080193272,3.0008362125035206,25.000000000000004,0.8759498179792309,99864.6680757538,5796.105441963464,2700.5482771085235,335.2076213583109,2.014243760809868,0.20341789930280568
MPG,mpg,MonteCarlo,44,true,24.98337424347031,2.998701655876407,25.0,0.8118105297479831,100467.45776587771,5796.050619924334,2700.695494444232,334.9693990984435,1.8611444685991094,0.12945358309304547
MPG,mpg,MonteCarlo,45,true,24.987049436843108,2.997343951648331,25.0,0.7809367158372992,99605.0171799155,5795.884566995141,2701.0706242414562,334.8178754135076,1.4754845784169452,0.08924725998261576
MPG,mpg,MonteCarlo,46,true,24.983594639768462,2.9933630379745275,25.0,0.7286955900347633,100477.61667608151,5796.0684969011745,2700.7309603766594,334.37359294916104,1.9754230580711512,0.02974137298478011
MPG,mpg,MonteCarlo,47,true,24.980393749975814,2.99077019775627,25.004129887945126,0.7190896095473991,99882.81994508077,5796.236815664795,2700.415281763269,334.0844384494766,2.419058707892767,0.01909330391980833
MPG,mpg,MonteCarlo,48,true,24.978124745103592,2.9942172392448936,25.0,0.7789074946316156,99994.89021929669,5796.32178354621,2700.175505557796,334.46892462885086,2.525431634580959,0.09081107069948778
MPG,mpg,MonteCarlo,49,true,24.978505041502185,3.0000532275477068,25.0,0.8903484103613618,100119.14936845104,5796.272949582032,2700.199577933269,335.1202381856393,2.398901968758314,0.21869752101655235
MPG,mpg,MonteCarlo,50,true,24.98452911356449,2.994616048490974,25.0,0.7452424725369344,99321.02878935191,5796.017818600309,2700.8224025949216,334.5134330308864,1.8284319853162314,0.05057976792756483
MPG,mpg,MonteCarlo,51,true,24.985547603637738,2.998586013396575,25.0,0.8053123452891229,99680.7427382574,5795.948784987145,2700.915635543431,334.95649307342774,1.620649317425187,0.12175358112510196
MPG,mpg,MonteCarlo,52,true,24.98057787573167,2.9917483701843803,25.0,0.7135793291487285,99780.39725855982,5796.219228261425,2700.4297577333014,334.19339049416493,2.355578187576395,0.01618717115681694
MPG,mpg,MonteCarlo,53,true,24.98556747287814,2.996993507557165,25.0,0.7832265678538333,99725.59054567032,5795.956284774984,2700.921576864758,334.77876481753964,1.6453815077892713,0.09364207356043626
MPG,mpg,MonteCarlo,54,true,24.976549076956672,2.9925162076922187,25.0,0.7578132792281465,99937.38921019164,5796.405036514247,2700.020293916312,334.27908382269334,2.747580835097392,0.06608565456508278
MPG,mpg,MonteCarlo,55,true,24.98001593809619,2.996889924778458,25.000000000000004,0.8122942433780928,100262.44632366514,5796.218505382493,2700.3602347293026,334.7672046710006,2.257198043976828,0.12616820461513586
MPG,mpg,MonteCarlo,56,true,24.98093479073417,2.999402493734745,25.0,0.867345244157092,99954.24608303852,5796.16188634042,2700.4469859812302,335.0476145394177,2.1287762900899754,0.18972223221316895
MPG,mpg,MonteCarlo,57,true,24.97926969488868,2.994668390934955,25.0,0.7760475602984767,100612.27323054735,5796.265436927305,2700.290221506099,334.5192746157627,2.389057721762259,0.086574498584356
MPG,mpg,MonteCarlo,58,true,24.984503374304932,2.9943891612791393,25.0,0.7406228484819809,99734.09772108821,5796.020232549202,2700.820358296716,334.4881116860385,1.8396324748235726,0.0450076829361421
MPG,mpg,MonteCarlo,59,true,24.979683368787757,2.9937200940772764,25.0,0.7683916502659502,100356.48390321333,5796.250958653061,2700.3344080246093,334.41344159715834,2.373527657418314,0.07507931168899175
MPG,mpg,MonteCarlo,60,true,24.97828836141494,2.9997022841424448,25.0,0.8866115359517212,100417.17981009532,5796.285021657321,2700.178524411481,335.0810719617459,2.4233054728237065,0.21231921957434796
MPG,mpg,MonteCarlo,61,true,24.98054042974527,3.001076811972194,25.0,0.8905264170400503,99451.20181767593,5796.171595669409,2700.4029555825746,335.23447287686867,2.1750704065983113,0.2209971628845856
MPG,mpg,MonteCarlo,62,true,24.976644127526807,2.9988390550031796,25.0,0.8566102658976459,101175.28578505444,5796.367082701779,2700.014316970706,334.9847332244906,2.6098059548309656,0.1824403743497804
MPG,mpg,MonteCarlo,63,true,24.9775288795738,2.9961616654871057,25.0,0.8216205897169707,100724.44835364398,5796.339572066693,2700.110430180535,334.6859287346834,2.5442624766561646,0.13750442641661645
MPG,mpg,MonteCarlo,64,true,24.98165747292381,3.001360425286118,25.000000000000004,0.8949767302292181,99915.07293250177,5796.117443064137,2700.515256855463,335.2661248434239,2.05271167928788,0.22431923770059028
